shipment_id,order_date,vehicle_type,region,weather_condition,distance_km,delivery_time_hr,delivery_cost,customer_rating,distance_km_minmax,delivery_time_hr_minmax,delivery_cost_minmax,distance_km_zscore,delivery_time_hr_zscore,delivery_cost_zscore,cost_per_km,order_day_of_week,is_delayed
SHIP1245,2026-03-13 11:00:00,Mini-Truck,East,Fog,20.23,2.58,433.52,4.0,0.5497842870118074,0.3402448657187994,0.4442915891920866,0.2762434991742876,-0.8234855852836259,-0.2635180764100064,21.43,Friday,0
SHIP1246,2026-03-13 18:00:00,Truck,West,Clear,17.37,3.29,571.09,2.0,0.4848433242506812,0.45240916271721954,0.6747386803356954,-0.07303452292081614,-0.2311084358466977,0.8414221193438802,32.88,Friday,0
SHIP1247,2026-03-14 01:00:00,Mini-Truck,Central,Rain,6.16,1.72,427.75,2.0,0.23030199818346958,0.20438388625592424,0.4346261118649178,-1.4420578193145621,-1.5410128367142713,-0.3098617918239768,69.44,Saturday,0
SHIP1248,2026-03-14 08:00:00,Mini-Truck,East,Clear,23.17,4.76,278.22,3.0,0.6165417801998183,0.6846366508688783,0.18414451312461266,0.6352915358734503,0.9953625636917308,-1.5108627911049142,12.01,Saturday,1
SHIP1249,2026-03-14 15:00:00,Mini-Truck,East,Fog,28.99,3.1,467.04,3.0,0.7486943687556765,0.42239336492891,0.5004418144965408,1.346060098318731,-0.38963189837207285,0.0057091923380513795,16.11,Saturday,0
SHIP1250,2026-03-14 22:00:00,Van,North,Storm,13.21,2.61,369.17,5.0,0.39038374205267934,0.34498420221169035,0.33649722766638185,-0.5810752823318762,-0.7984555648848826,-0.7803669649522942,27.95,Saturday,0
SHIP1251,2026-03-15 05:00:00,Truck,South,Clear,4.07,3.3,422.0,2.0,0.18284514078110808,0.45398894154818326,0.42499413705881367,-1.6972994508455994,-0.22276509571378342,-0.3560448704427515,103.69,Sunday,0
SHIP1252,2026-03-15 12:00:00,Mini-Truck,South,Fog,12.33,4.84,598.51,3.0,0.3704019073569482,0.6972748815165876,0.7206706367154128,-0.6885454429765236,1.0621092847550466,1.061655165557237,48.54,Sunday,1
SHIP1253,2026-03-15 19:00:00,Van,Central,Clear,24.84,3.66,310.7,4.0,0.6544618528610353,0.5108609794628752,0.23855260733370182,0.8392405907331786,0.07759514907113817,-1.2499886357070356,12.51,Sunday,1
SHIP1254,2026-03-16 02:00:00,Van,South,Fog,18.205,3.57,467.04,4.0,0.5038033605812896,0.4966429699842022,0.5004418144965408,0.028940004509047747,0.002505087874907589,0.0057091923380513795,25.65,Monday,0
SHIP1255,2026-03-16 09:00:00,Truck,West,Clear,10.62,4.06,445.14,1.0,0.3315735694822888,0.5740521327014217,0.4637565539306832,-0.8973795051382816,0.411328754387717,-0.17018809840128238,41.92,Monday,1
SHIP1256,2026-03-16 16:00:00,Mini-Truck,South,Fog,30.17,2.39,534.11,1.0,0.7754881925522251,0.3102290679304898,0.6127925188870462,1.4901678137285994,-0.982009047809001,0.5444046850269598,17.7,Monday,0
SHIP1257,2026-03-16 23:00:00,Bike,Central,Clear,28.79,0.91,552.62,3.0,0.7441530426884648,0.07642180094786742,0.6437991021324354,1.321635061808584,-2.216823387480344,0.6930740389806156,19.19,Monday,0
SHIP1258,2026-03-17 06:00:00,Truck,South,Clear,12.14,5.3,481.66,1.0,0.3660876475930972,0.7699447077409162,0.524932157394844,-0.7117492276611633,1.445902930869113,0.12313468962613613,39.68,Tuesday,1
SHIP1259,2026-03-17 13:00:00,Van,West,Rain,12.05,4.05,406.76,2.0,0.36404405086285196,0.572472353870458,0.39946521600750456,-0.7227404940907295,0.40298541425480267,-0.4784501083819042,33.76,Tuesday,1
SHIP1260,2026-03-17 20:00:00,Bike,North,Clear,18.205,3.41,506.8,5.0,0.5038033605812896,0.4713665086887836,0.5670448263731847,0.028940004509047747,-0.13098835425172387,0.3250551411871791,27.84,Tuesday,0
SHIP1261,2026-03-18 03:00:00,Mini-Truck,Central,Clear,13.94,3.09,610.28,3.0,0.40695958219800177,0.4208135860979463,0.7403868703619947,-0.49192389906983935,-0.3979752385049875,1.156189919529929,43.78,Wednesday,0
SHIP1262,2026-03-18 10:00:00,Van,North,Clear,25.6,5.18,446.73,1.0,0.6717188919164395,0.7509873617693521,0.46642000435532777,0.9320557294717378,1.345782849274139,-0.1574174731832209,17.45,Wednesday,1
SHIP1263,2026-03-18 17:00:00,Truck,North,Clear,21.4,6.756250000000001,417.93,5.0,0.5763510445049953,1.0,0.4181763740221452,0.41912996275864794,2.6609018377247855,-0.38873445826508424,19.53,Wednesday,1
SHIP1264,2026-03-19 00:00:00,Mini-Truck,North,Clear,25.02,4.04,496.58,1.0,0.6585490463215258,0.5708925750394944,0.5499250381091176,0.8612231235923109,0.3946420741218884,0.2429697388421566,19.85,Thursday,1
SHIP1265,2026-03-19 07:00:00,Bike,East,Clear,23.39,2.26,454.65,2.0,0.621537238873751,0.2896919431279621,0.4796870026969529,0.662159076034612,-1.0904724695368895,-0.09380530228570887,19.44,Thursday,0
SHIP1266,2026-03-19 14:00:00,Bike,East,Clear,31.72,3.31,289.47,3.0,0.8106834695731152,0.455568720379147,0.20298968122351208,1.6794618466822393,-0.21442175558086876,-1.4205045938073113,9.13,Thursday,0
SHIP1267,2026-03-19 21:00:00,Bike,North,Clear,9.52,4.02,478.72,4.0,0.30659627611262485,0.567733017377567,0.5200072867983316,-1.0317172059440907,0.37795539385605903,0.09952108073236263,50.29,Thursday,1
SHIP1268,2026-03-20 04:00:00,Truck,Central,Fog,21.04,0.68,288.39,1.0,0.5681766575840145,0.04008688783570313,0.20118054508601768,0.37516489704038325,-2.408720210537377,-1.4291789807478816,13.71,Friday,0
SHIP1269,2026-03-20 11:00:00,Van,West,Clear,0.61,3.9,494.94,2.0,0.10428019981834698,0.5487756714060031,0.5471778313818114,-2.1198525824711445,0.27783531226108554,0.22979752163610617,811.38,Friday,1
SHIP1270,2026-03-20 18:00:00,Bike,West,Clear,7.46,4.02,467.04,5.0,0.25982061762034514,0.567733017377567,0.5004418144965408,-1.2832950819986058,0.37795539385605903,0.0057091923380513795,62.61,Friday,1
SHIP1271,2026-03-21 01:00:00,Bike,South,Clear,17.4,5.09,454.42,1.0,0.4855245231607629,0.7367693522906792,0.47930172370470875,-0.06937076744429437,1.2706927880779089,-0.09565262543045955,26.12,Saturday,1
SHIP1272,2026-03-21 08:00:00,Mini-Truck,Central,Clear,21.35,4.97,496.87,1.0,0.5752157129881925,0.7178120063191152,0.550410824664556,0.4130237036311115,1.170572706482935,0.24529897237249498,23.27,Saturday,1
SHIP1273,2026-03-21 15:00:00,Mini-Truck,East,Clear,17.19,3.57,744.47,4.0,0.48075613079019075,0.4966429699842022,0.9651720354456672,-0.09501705577994851,0.002505087874907589,2.233982496895736,43.31,Saturday,0
SHIP1274,2026-03-21 22:00:00,Truck,North,Clear,13.46,5.32,539.13,2.0,0.3960603996366939,0.7731042654028435,0.6212016516742884,-0.5505439866941922,1.4625896111349421,0.58472452062109,40.05,Saturday,1
SHIP1275,2026-03-22 05:00:00,Truck,South,Clear,14.88,5.94,613.78,3.0,0.42830381471389645,0.8710505529225907,0.7462498115483189,-0.37712622747214775,1.97987669937564,1.184301358689183,41.25,Sunday,1
SHIP1276,2026-03-22 12:00:00,Bike,West,Rain,28.96,3.53,674.61,5.0,0.7480131698455947,0.49032385466034756,0.8481477293666349,1.3423963428422092,-0.030868272656750365,1.6728781712770218,23.29,Sunday,0
SHIP1277,2026-03-22 19:00:00,Bike,East,Rain,14.93,4.0,508.71,2.0,0.42943914623069934,0.5645734597156398,0.5702443171348643,-0.3710199683446111,0.36126871359023044,0.3403959551283719,34.07,Sunday,1
SHIP1278,2026-03-23 02:00:00,Bike,East,Clear,31.99,1.38,484.28,5.0,0.8168142597638508,0.15067140600315965,0.529320987654321,1.7124356459709378,-1.8246864012333637,0.14417810979677745,15.14,Monday,0
SHIP1279,2026-03-23 09:00:00,Bike,North,Rain,24.35,1.76,321.99,1.0,0.6433356039963668,0.2107030015797789,0.2574647804747307,0.7793992512833183,-1.5076394761826133,-1.159309164819041,13.22,Monday,0
SHIP1280,2026-03-23 16:00:00,Mini-Truck,West,Fog,21.66,2.49,436.0,4.0,0.5822547683923704,0.32602685624012645,0.44844590180411076,0.4508825102218394,-0.8985756464798561,-0.24359911380573468,20.13,Monday,0
SHIP1281,2026-03-23 23:00:00,Van,Central,Clear,8.45,2.97,363.23,4.0,0.28230018165304266,0.4018562401263823,0.326546978910163,-1.1623911512733778,-0.498095320099961,-0.8280760931254285,42.99,Monday,0
SHIP1282,2026-03-24 06:00:00,Truck,East,Rain,25.48,2.18,401.87,3.0,0.6689940962761125,0.27705371248025285,0.391273849607183,0.9174007075656494,-1.157219190600205,-0.5177258048072622,15.77,Tuesday,0
SHIP1283,2026-03-24 13:00:00,Van,North,Rain,14.05,3.46,674.48,4.0,0.4094573115349682,0.47926540284360186,0.8479299629797141,-0.4784901289892583,-0.0892716535871516,1.6718340321082494,48.01,Tuesday,0
SHIP1284,2026-03-24 20:00:00,Truck,Central,Clear,8.44,3.0,463.75,1.0,0.28207311534968205,0.4065955766192733,0.49493064978139606,-1.163612403098885,-0.4730652997012177,-0.020715560471647743,54.95,Tuesday,0
SHIP1285,2026-03-25 03:00:00,Van,West,Clear,22.1,4.79,344.89,3.0,0.5922456857402361,0.6893759873617693,0.2958251670938237,0.5046175905441632,1.0203925840904744,-0.9753800343199208,15.61,Wednesday,1
SHIP1286,2026-03-25 10:00:00,Truck,East,Clear,6.9,2.93,614.94,2.0,0.2471049046321526,0.3955371248025277,0.7481929577700721,-1.3516851842270179,-0.5314686806316189,1.1936182928105366,89.12,Wednesday,0
SHIP1287,2026-03-25 17:00:00,Truck,Central,Fog,40.057500000000005,0.76,564.63,4.0,0.9999999999999999,0.052725118483412436,0.6639173660317939,2.697680556198998,-2.341973489474061,0.7895364344956564,14.1,Wednesday,0
SHIP1288,2026-03-26 00:00:00,Van,Central,Storm,17.92,3.65,570.92,3.0,0.4973319709355132,0.5092812006319115,0.674453908906645,-0.00586567251791148,0.0692518089382235,0.8400567065847158,31.86,Thursday,1
SHIP1289,2026-03-26 07:00:00,Truck,Central,Rain,35.75,3.48,209.26,1.0,0.9021911898274294,0.4824249605055292,0.06862782049349209,2.1716263323617038,-0.07258497332132262,-2.0647384609398203,5.85,Thursday,0
SHIP1290,2026-03-26 14:00:00,Van,East,Clear,12.5,2.47,683.84,5.0,0.374262034514078,0.3228672985781991,0.8636091428379986,-0.6677841619428986,-0.9152623267456851,1.7470120522598551,54.71,Thursday,0
SHIP1291,2026-03-26 21:00:00,Van,East,Rain,14.33,3.61,382.98,5.0,0.4158151680290645,0.5029620853080569,0.3596307184615642,-0.4442950778750524,0.035878448406565545,-0.6694472578696369,26.73,Thursday,1
SHIP1292,2026-03-27 04:00:00,Bike,South,Clear,23.86,2.21,543.35,1.0,0.6322093551316983,0.28179304897314383,0.6282706836189422,0.7195579118334576,-1.1321891702014617,0.618618884407391,22.77,Friday,0
SHIP1293,2026-03-27 11:00:00,Truck,West,Clear,8.09,3.9,752.86,1.0,0.2741257947320618,0.5487756714060031,0.9792263430323132,-1.2063562169916424,0.27783531226108554,2.301369632480348,93.06,Friday,1
SHIP1294,2026-03-27 18:00:00,Van,North,Clear,21.54,6.66,708.64,5.0,0.5795299727520435,0.9847946287519747,0.905152268958239,0.43622748831575103,2.5805971889454824,1.9462016783025702,32.9,Friday,1
SHIP1295,2026-03-28 01:00:00,Truck,Central,Fog,27.65,1.33,332.69,3.0,0.7182674841053586,0.14277251184834133,0.27538862924435065,1.1824123537007454,-1.8664031018979361,-1.073368479389321,12.03,Saturday,0
SHIP1296,2026-03-28 08:00:00,Bike,South,Clear,15.54,2.88,276.66,5.0,0.44329019073569476,0.3876382306477093,0.18153131648156529,-0.2965236069886625,-0.5731853812961916,-1.523392461130182,17.8,Saturday,0
SHIP1297,2026-03-28 15:00:00,Van,North,Fog,26.21,2.69,621.64,1.0,0.6855699364214349,0.3576224328593997,0.75941630232675,1.0065520908276864,-0.7317088438215666,1.2474316192011083,23.72,Saturday,0
SHIP1298,2026-03-28 22:00:00,Bike,South,Clear,20.33,2.98,467.05,3.0,0.5520549500454132,0.403436018957346,0.5004585657570733,0.28845601742936083,-0.48975197996704667,0.005789510735649176,22.97,Saturday,0
SHIP1299,2026-03-29 05:00:00,Van,East,Clear,12.15,4.72,389.89,2.0,0.36631471389645776,0.6783175355450236,0.3712058394894215,-0.710527975835656,0.9619892031600729,-0.6139472451295095,32.09,Sunday,1
SHIP1300,2026-03-29 12:00:00,Van,Central,Clear,16.42,4.15,524.55,4.0,0.463272025431426,0.5882701421800948,0.5967783138181146,-0.18905344634401486,0.48641881558394795,0.46762029692339646,31.95,Sunday,1
SHIP1301,2026-03-29 19:00:00,Truck,North,Clear,14.96,4.52,430.45,4.0,0.4301203451407811,0.6467219589257502,0.43914895220865363,-0.3673562128680889,0.7951224005017831,-0.2881758244725522,28.77,Sunday,1
SHIP1302,2026-03-30 02:00:00,Truck,North,Clear,17.3,3.54,534.16,1.0,0.4832538601271571,0.49190363349131117,0.6128762751897079,-0.08158328569936767,-0.02252493252383569,0.5448062770149488,30.88,Monday,0
SHIP1303,2026-03-30 09:00:00,Bike,North,Clear,19.22,1.91,458.04,5.0,0.5268505903723887,0.2343996840442339,0.48536568001742136,0.15289706479804444,-1.3824893741888962,-0.06657736550003088,23.83,Monday,0
SHIP1304,2026-03-30 16:00:00,Bike,North,Fog,22.71,2.16,536.69,3.0,0.6060967302452315,0.2738941548183255,0.617114344104394,0.5791139519001118,-1.173905870866034,0.5651268316072104,23.63,Monday,0
SHIP1305,2026-03-30 23:00:00,Mini-Truck,North,Clear,22.07,4.4,342.66,4.0,0.5915644868301543,0.6277646129541864,0.2920896359951087,0.500953835067641,0.69500231890681,-0.9932910369842453,15.53,Monday,1
SHIP1306,2026-03-31 06:00:00,Truck,South,Fog,-1.45,3.7,620.94,5.0,0.05750454132606724,0.5171800947867299,0.7582437140894853,-2.37143045852566,0.11096850960279613,1.2418093313692582,-428.23,Tuesday,1
SHIP1307,2026-03-31 13:00:00,Van,Central,Clear,17.22,5.01,533.71,3.0,0.4814373297002724,0.7241311216429699,0.612122468465752,-0.09135330030342674,1.203946067014593,0.5411919491230452,30.99,Tuesday,1
SHIP1308,2026-03-31 20:00:00,Bike,East,Fog,5.92,3.85,527.56,4.0,0.2248524069028156,0.5408767772511848,0.6018204432383536,-1.4713678631267386,0.23611861159651326,0.491796134600355,89.11,Tuesday,1
SHIP1309,2026-04-01 03:00:00,Van,East,Rain,15.79,2.08,315.88,3.0,0.44896684831970923,0.26125592417061616,0.2472297602894618,-0.26599231135097856,-1.2406525919293498,-1.2083837057513391,20.01,Wednesday,0
SHIP1310,2026-04-01 10:00:00,Truck,East,Clear,17.01,2.87,467.04,5.0,0.4766689373297003,0.3860584518167457,0.5004418144965408,-0.11699958863908087,-0.5815287214291058,0.0057091923380513795,27.46,Wednesday,0
SHIP1311,2026-04-01 17:00:00,Van,East,Clear,25.81,4.18,448.35,2.0,0.6764872842870117,0.5930094786729857,0.4691337085615693,0.957702017807392,0.5114488359826909,-0.14440589277236607,17.37,Wednesday,1
SHIP1312,2026-04-02 00:00:00,Van,South,Fog,17.76,4.35,537.37,5.0,0.4936989100817438,0.619865718799368,0.618253429820594,-0.02540570172602919,0.653285618242237,0.5705884826438651,30.26,Thursday,1
SHIP1313,2026-04-02 07:00:00,Mini-Truck,West,Storm,20.07,4.53,411.26,1.0,0.5461512261580381,0.6483017377567141,0.4070032832470643,0.25670346996616983,0.8034657406346981,-0.4423068294628631,20.49,Thursday,1
SHIP1314,2026-04-02 14:00:00,Bike,Central,Clear,24.34,2.24,481.31,3.0,0.6431085376930062,0.2865323854660348,0.5243458632762115,0.7781779994578107,-1.107159149802718,0.12032354571021053,19.77,Thursday,0
SHIP1315,2026-04-02 21:00:00,Bike,North,Rain,27.82,2.06,485.66,2.0,0.7221276112624885,0.25809636650868883,0.531632661607786,1.2031736347343707,-1.2573392721951788,0.1552620486652838,17.46,Thursday,0
SHIP1316,2026-04-03 04:00:00,Truck,West,Fog,17.02,3.27,168.29125000000002,3.0,0.47689600363306084,0.4492496050552922,0.0,-0.11577833681357376,-0.2477951161125267,-2.3937928960985904,9.89,Friday,0
SHIP1317,2026-04-03 11:00:00,Van,East,Fog,18.75,5.23,519.89,3.0,0.5161784741144414,0.7588862559241706,0.5889722264100372,0.09549822899919885,1.387499549938712,0.4301919236427897,27.73,Friday,1
SHIP1318,2026-04-03 18:00:00,Van,West,Storm,18.08,2.67,685.84,4.0,0.5009650317892824,0.3544628751974724,0.8669593949444696,0.013674356690205797,-0.7483955240873956,1.7630757317794288,37.93,Friday,0
SHIP1319,2026-04-04 01:00:00,Van,Central,Rain,13.66,4.05,514.77,1.0,0.4006017257039055,0.572472353870458,0.5803955810174715,-0.5261189501840453,0.40298541425480267,0.38906890407268063,37.68,Saturday,1
SHIP1320,2026-04-04 08:00:00,Truck,North,Clear,11.85,4.05,335.08,3.0,0.35950272479564027,0.572472353870458,0.2793921805115835,-0.7471655306008768,0.40298541425480267,-1.0541723823634304,28.28,Saturday,1
SHIP1321,2026-04-04 15:00:00,Bike,North,Clear,-0.18,4.41,528.0,3.0,0.08634196185286105,0.62934439178515,0.6025574987017772,-2.216331476686226,0.7033456590397242,0.4953301440946617,-2933.33,Saturday,1
SHIP1322,2026-04-04 22:00:00,Bike,Central,Clear,18.205,5.5,467.04,5.0,0.5038033605812896,0.8015402843601894,0.5004418144965408,0.028940004509047747,1.6127697335274027,0.0057091923380513795,25.65,Saturday,1
SHIP1323,2026-04-05 05:00:00,Van,Central,Rain,3.77,5.37,511.5,4.0,0.17603315168029066,0.7810031595576619,0.5749179188233915,-1.7339370056108203,1.5043063117995144,0.36280478805817756,135.68,Sunday,1
SHIP1324,2026-04-05 12:00:00,Mini-Truck,East,Rain,28.04,2.79,441.1,1.0,0.7271230699364213,0.37342022116903634,0.4569890446756118,1.2300411748955322,-0.6482754424924217,-0.20263673103082122,15.73,Sunday,0
SHIP1325,2026-04-05 19:00:00,Bike,North,Clear,18.205,0.98,420.94,1.0,0.5038033605812896,0.08748025276461306,0.42321850344238404,0.028940004509047747,-2.158420006549943,-0.36455862058812566,23.12,Sunday,0
SHIP1326,2026-04-06 02:00:00,Truck,West,Fog,16.99,2.69,420.44,5.0,0.47621480472297906,0.3576224328593997,0.4223809404157663,-0.11944209229009597,-0.7317088438215666,-0.36857454046801913,24.75,Monday,0
SHIP1327,2026-04-06 09:00:00,Bike,South,Rain,12.26,3.59,533.73,2.0,0.3688124432334241,0.49980252764612954,0.6121559709868167,-0.6970942057550751,0.019191768140736566,0.5413525859182409,43.53,Monday,1
SHIP1328,2026-04-06 16:00:00,Truck,South,Clear,18.24,3.07,281.15,4.0,0.5045980926430517,0.41765402843601895,0.18905263246059262,0.033214385898323505,-0.4146619187708165,-1.487329500608739,15.41,Monday,0
SHIP1329,2026-04-06 23:00:00,Van,Central,Clear,11.22,5.86,405.38,4.0,0.34519754768392374,0.8584123222748814,0.3971535420540396,-0.82410439560784,1.9131299783123241,-0.4895340472504101,36.13,Monday,1
SHIP1330,2026-04-07 06:00:00,Truck,East,Clear,19.39,3.57,641.47,5.0,0.5307107175295186,0.4966429699842022,0.7926340519624102,0.1736583458316697,0.002505087874907589,1.4067030016376834,33.08,Tuesday,0
SHIP1331,2026-04-07 13:00:00,Bike,South,Clear,19.97,4.28,646.1,5.0,0.5438805631244322,0.6088072669826224,0.8003898855888905,0.2444909517110961,0.5948822373118361,1.4438904197254967,32.35,Tuesday,1
SHIP1332,2026-04-07 20:00:00,Van,North,Clear,11.11,3.76,272.62,2.0,0.3426998183469573,0.5266587677725117,0.17476380722649376,-0.8375381656884211,0.1610285504002827,-1.5558410937597211,24.54,Tuesday,1
SHIP1333,2026-04-08 03:00:00,Van,Central,Clear,10.96,3.08,314.23,2.0,0.3392938237965486,0.4192338072669826,0.24446580230162324,-0.8558569430710312,-0.40631857863790183,-1.2216362413549875,28.67,Wednesday,0
SHIP1334,2026-04-08 10:00:00,Van,West,Clear,25.7,1.19,417.53,1.0,0.6739895549500453,0.12065560821485001,0.4175063236008509,0.9442682477268111,-1.983209863758739,-0.39194719416899926,16.25,Wednesday,0
SHIP1335,2026-04-08 17:00:00,Van,Central,Clear,17.58,3.41,557.11,4.0,0.48961171662125336,0.4713665086887836,0.6513204181114629,-0.047388234585162,-0.13098835425172387,0.7291369995020589,31.69,Wednesday,0
SHIP1336,2026-04-09 00:00:00,Mini-Truck,West,Clear,11.75,6.756250000000001,230.7,4.0,0.3572320617620345,1.0,0.10454252307486134,-0.7593780488559503,2.6609018377247855,-1.8925358164899888,19.63,Thursday,1
SHIP1337,2026-04-09 07:00:00,Bike,Central,Clear,15.04,2.01,443.42,5.0,0.4319368755676657,0.25019747235387046,0.46087533711911827,-0.35758619826403026,-1.2990559728597515,-0.18400286278811565,29.48,Thursday,0
SHIP1338,2026-04-09 14:00:00,Truck,Central,Rain,9.92,1.32,393.1,1.0,0.31567892824704813,0.14119273301737767,0.37658299412030755,-0.9828671329237963,-1.8747464420308506,-0.5881650395005933,39.63,Thursday,0
SHIP1339,2026-04-09 21:00:00,Van,Central,Clear,18.205,5.82,609.12,4.0,0.5038033605812896,0.8520932069510267,0.7384437241402415,0.028940004509047747,1.8797566177806662,1.1468729854085764,33.46,Thursday,1
SHIP1340,2026-04-10 04:00:00,Truck,West,Fog,24.65,4.39,248.77,1.0,0.6501475930971842,0.6261848341232227,0.13481205085682696,0.8160368060485386,0.6866589787738949,-1.747400472030639,10.09,Friday,1
SHIP1341,2026-04-10 11:00:00,Truck,West,Storm,17.78,3.72,461.1,1.0,0.49415304268846505,0.5203396524486572,0.490491565740322,-0.02296319807501453,0.12765518986862512,-0.04199993583508289,25.93,Friday,1
SHIP1342,2026-04-10 18:00:00,Van,Central,Clear,36.91,5.14,402.77,5.0,0.9285308810172568,0.7446682464454975,0.3927814630550948,2.3132915441205566,1.312409488742481,-0.5104971490234541,10.91,Friday,1
SHIP1343,2026-04-11 01:00:00,Truck,South,Clear,18.205,2.5,626.38,1.0,0.5038033605812896,0.3276066350710901,0.7673563998190862,0.028940004509047747,-0.8902323063469417,1.2855025396624986,34.41,Saturday,0
SHIP1344,2026-04-11 08:00:00,Truck,East,Clear,19.84,3.37,521.72,2.0,0.5409287011807447,0.46504739336492895,0.5920377070874583,0.2286146779795006,-0.16436171478338182,0.44489019040320005,26.3,Saturday,0
SHIP1345,2026-04-11 15:00:00,Bike,East,Clear,10.73,4.65,379.7,2.0,0.33407129881925524,0.667259083728278,0.35413630500695176,-0.8839457350577005,0.903585822229672,-0.6957916922817382,35.39,Saturday,1
SHIP1346,2026-04-11 22:00:00,Bike,East,Rain,16.09,6.03,552.41,3.0,0.4557788374205267,0.8852685624012637,0.6434473256612558,-0.22935475658575782,2.05496676057187,0.6913873526310601,34.33,Saturday,1
SHIP1347,2026-04-12 05:00:00,Van,West,Clear,11.77,2.1,403.34,5.0,0.3576861943687556,0.26441548183254354,0.39373628490543905,-0.7569355452049356,-1.2239659116635209,-0.5059190003603756,34.27,Sunday,0
SHIP1348,2026-04-12 12:00:00,Truck,West,Clear,0.67,5.04,569.92,3.0,0.10564259763851047,0.7288704581358609,0.6727787828534095,-2.1125250715181,1.2289760874133364,0.8320248668249289,850.63,Sunday,1
SHIP1349,2026-04-12 19:00:00,Bike,South,Clear,25.79,3.96,421.55,2.0,0.6760331516802905,0.5582543443917851,0.4242403303348577,0.9552595141563772,0.3278953530585725,-0.35965919833465554,16.35,Sunday,1
SHIP1350,2026-04-13 02:00:00,Truck,East,Clear,13.91,3.7,576.56,3.0,0.40627838328792,0.5171800947867299,0.6839016198468935,-0.4955876545463614,0.11096850960279613,0.885356282829914,41.45,Monday,1
SHIP1351,2026-04-13 09:00:00,Mini-Truck,East,Rain,11.92,3.49,502.33,5.0,0.3610921889191644,0.4840047393364929,0.5595570129152219,-0.7386167678223252,-0.06424163318840795,0.2891528174609314,42.14,Monday,0
SHIP1352,2026-04-13 16:00:00,Bike,Central,Clear,19.68,1.84,765.26125,5.0,0.5372956403269754,0.22334123222748825,1.0,0.2090746487713829,-1.4408927551192974,2.4009744853014054,38.89,Monday,0
SHIP1353,2026-04-13 23:00:00,Van,West,Clear,40.057500000000005,4.66,443.65,1.0,0.9999999999999999,0.6688388625592416,0.4612606161113623,2.697680556198998,0.9119291623625863,-0.18215553964336495,11.08,Monday,1
SHIP1354,2026-04-14 06:00:00,Van,East,Clear,15.43,2.56,495.94,4.0,0.4407924613987284,0.3370853080568721,0.5488529574350469,-0.3099573770692433,-0.8401722655494549,0.23782936139589309,32.14,Tuesday,0
SHIP1355,2026-04-14 13:00:00,Bike,South,Storm,17.98,2.2,392.47,1.0,0.49869436875567663,0.28021327014218017,0.3755276647067692,0.0014618384351324993,-1.140532510334376,-0.593225098549259,21.83,Tuesday,0
SHIP1356,2026-04-14 20:00:00,Van,South,Clear,23.97,4.56,450.32,3.0,0.6347070844686648,0.6530410742496049,0.4724337068864432,0.7329916819140384,0.828495761033441,-0.1285831684455861,18.79,Tuesday,1
SHIP1357,2026-04-15 03:00:00,Truck,East,Clear,15.12,4.45,168.29125000000002,2.0,0.43375340599455037,0.6356635071090047,0.0,-0.3478161836599714,0.7367190195713822,-2.3937928960985904,11.13,Wednesday,1
SHIP1358,2026-04-15 10:00:00,Mini-Truck,West,Rain,20.42,3.59,505.87,3.0,0.5540985467756585,0.49980252764612954,0.5654869591436755,0.2994472838589275,0.019191768140736566,0.3175855302105772,24.77,Wednesday,1
SHIP1359,2026-04-15 17:00:00,Truck,South,Clear,4.73,4.8,611.14,1.0,0.19783151680290645,0.6909557661927329,0.7418274787677772,-1.616696830362114,1.0287359242233889,1.163097301723346,129.21,Wednesday,1
SHIP1360,2026-04-16 00:00:00,Truck,Central,Storm,8.07,5.21,497.6,5.0,0.27367166212534055,0.7557266982622431,0.5516336666834178,-1.2087987206426571,1.3708128696728827,0.25116221539713957,61.66,Thursday,1
SHIP1361,2026-04-16 07:00:00,Bike,South,Rain,22.84,5.07,292.34,2.0,0.609048592188919,0.733609794628752,0.2077972929962979,0.5949902256317073,1.25400610781208,-1.3974532136967233,12.8,Thursday,1
SHIP1362,2026-04-16 14:00:00,Truck,North,Clear,7.65,2.87,353.79,3.0,0.26413487738419617,0.3860584518167457,0.3107337889676198,-1.2600912973139662,-0.5815287214291058,-0.9038966604578169,46.25,Thursday,0
SHIP1363,2026-04-16 21:00:00,Truck,North,Rain,19.87,4.72,168.29125000000002,2.0,0.5416099000908264,0.6783175355450236,0.0,0.2322784334560228,0.9619892031600729,-2.3937928960985904,8.47,Thursday,1
SHIP1364,2026-04-17 04:00:00,Mini-Truck,West,Storm,18.205,3.75,567.47,5.0,0.5038033605812896,0.5250789889415481,0.6686747240229827,0.028940004509047747,0.1526852102673684,0.8123468594134515,31.17,Friday,1
SHIP1365,2026-04-17 11:00:00,Truck,East,Fog,15.08,5.57,329.22,3.0,0.43284514078110803,0.8125987361769351,0.26957594183962347,-0.35270119096200075,1.6711731144578041,-1.1012389633557815,21.83,Friday,1
SHIP1366,2026-04-17 18:00:00,Mini-Truck,West,Rain,11.37,3.35,446.55,5.0,0.34860354223433243,0.4618878357030016,0.4661184816657454,-0.8057856182252299,-0.1810483950492108,-0.15886320433998263,39.27,Friday,0
SHIP1367,2026-04-18 01:00:00,Mini-Truck,West,Rain,25.27,3.07,431.55,5.0,0.6642257039055403,0.41765402843601895,0.4409915908672128,0.8917544192299948,-0.4146619187708165,-0.27934080073678635,17.08,Saturday,0
